timestamp,pm25,pm10,co,no2,so2,o3,location
2025-11-08 14:00:00,45.5,59.5,898.0,46.0,18.2,52.0,Karachi
2025-11-08 15:00:00,47.5,63.1,1246.0,61.0,17.5,26.0,Karachi
2025-11-08 16:00:00,48.4,65.4,1767.0,68.2,18.1,15.0,Karachi
2025-11-08 17:00:00,50.8,70.3,2355.0,71.4,19.3,11.0,Karachi
2025-11-08 18:00:00,54.6,78.2,2682.0,71.7,19.8,10.0,Karachi
2025-11-08 19:00:00,56.0,83.8,2549.0,69.2,18.9,10.0,Karachi
2025-11-08 20:00:00,53.8,83.8,2155.0,64.0,17.3,13.0,Karachi
2025-11-08 21:00:00,49.1,78.2,1773.0,57.6,15.9,17.0,Karachi
2025-11-08 22:00:00,44.6,72.6,1419.0,48.6,14.7,22.0,Karachi
2025-11-08 23:00:00,42.3,71.9,1077.0,38.4,13.7,27.0,Karachi
2025-11-09 00:00:00,48.5,84.1,969.0,37.7,14.7,24.0,Karachi
2025-11-09 01:00:00,53.4,89.6,1341.0,41.6,16.8,16.0,Karachi
2025-11-09 02:00:00,66.4,103.1,1947.0,46.4,19.8,7.0,Karachi
2025-11-09 03:00:00,82.9,112.9,2276.0,46.9,23.3,9.0,Karachi
2025-11-09 04:00:00,55.3,91.5,2050.0,38.9,27.9,34.0,Karachi
2025-11-09 05:00:00,41.6,82.2,1547.0,26.6,32.9,70.0,Karachi
2025-11-09 06:00:00,37.7,75.0,1089.0,16.5,35.7,100.0,Karachi
2025-11-09 07:00:00,35.6,68.5,766.0,11.1,34.6,118.0,Karachi
2025-11-09 08:00:00,33.4,62.2,489.0,8.1,31.4,129.0,Karachi
2025-11-09 09:00:00,31.8,58.4,312.0,6.8,28.4,133.0,Karachi
2025-11-09 10:00:00,30.3,55.5,228.0,6.3,26.5,127.0,Karachi
2025-11-09 11:00:00,28.4,52.5,244.0,7.6,24.9,114.0,Karachi
2025-11-09 12:00:00,28.2,50.4,435.0,13.1,25.7,107.0,Karachi
2025-11-09 13:00:00,30.9,48.9,928.0,27.5,23.8,80.0,Karachi
2025-11-09 14:00:00,34.3,49.8,1596.0,47.4,21.1,43.0,Karachi
2025-11-09 15:00:00,35.7,50.4,2131.0,62.5,19.5,15.0,Karachi
2025-11-09 16:00:00,37.4,51.6,2452.0,68.1,20.0,6.0,Karachi
2025-11-09 17:00:00,41.2,57.0,2639.0,68.8,21.5,5.0,Karachi
2025-11-09 18:00:00,46.2,64.0,2629.0,68.8,22.5,6.0,Karachi
2025-11-09 19:00:00,48.7,67.8,2304.0,69.8,22.3,5.0,Karachi
2025-11-09 20:00:00,48.1,68.2,1782.0,70.0,21.7,4.0,Karachi
2025-11-09 21:00:00,44.6,64.3,1345.0,67.7,20.6,5.0,Karachi
2025-11-09 22:00:00,38.9,56.2,1004.0,60.3,18.7,9.0,Karachi
2025-11-09 23:00:00,32.8,47.3,749.0,50.4,16.4,15.0,Karachi
2025-11-10 00:00:00,30.4,46.3,831.0,37.6,13.8,26.0,Karachi
2025-11-10 01:00:00,33.9,51.1,1649.0,41.7,15.9,19.0,Karachi
2025-11-10 02:00:00,44.7,62.4,2806.0,47.0,18.9,11.0,Karachi
2025-11-10 03:00:00,57.3,70.8,3355.0,47.3,22.2,14.0,Karachi
2025-11-10 04:00:00,37.0,51.5,2678.0,38.1,26.2,40.0,Karachi
2025-11-10 05:00:00,27.1,43.9,1394.0,24.0,30.4,77.0,Karachi
2025-11-10 06:00:00,26.4,41.9,420.0,12.9,32.8,108.0,Karachi
2025-11-10 07:00:00,25.6,38.9,157.0,8.0,31.9,127.0,Karachi
2025-11-10 08:00:00,24.9,36.4,204.0,6.2,29.2,140.0,Karachi
2025-11-10 09:00:00,24.7,35.9,278.0,5.9,26.7,144.0,Karachi
2025-11-10 10:00:00,23.8,34.5,264.0,5.5,25.1,139.0,Karachi
2025-11-10 11:00:00,22.5,32.8,277.0,6.6,23.7,126.0,Karachi
2025-11-10 12:00:00,21.9,30.9,381.0,12.5,23.0,108.0,Karachi
2025-11-10 13:00:00,26.0,33.1,628.0,28.9,21.8,81.0,Karachi
2025-11-10 14:00:00,31.0,37.3,965.0,51.6,20.2,45.0,Karachi
2025-11-10 15:00:00,34.7,41.0,1300.0,68.8,19.7,17.0,Karachi
2025-11-10 16:00:00,39.6,46.7,1651.0,75.1,21.5,7.0,Karachi
2025-11-10 17:00:00,45.4,53.8,2000.0,75.9,24.5,7.0,Karachi
2025-11-10 18:00:00,50.3,59.6,2202.0,75.9,26.7,7.0,Karachi
2025-11-10 19:00:00,52.2,62.2,2172.0,76.8,27.3,6.0,Karachi
2025-11-10 20:00:00,51.9,62.6,1995.0,76.9,27.1,6.0,Karachi
2025-11-10 21:00:00,50.9,61.9,1774.0,75.8,26.5,6.0,Karachi
2025-11-10 22:00:00,51.1,61.5,1446.0,73.1,25.3,6.0,Karachi
2025-11-10 23:00:00,50.6,60.8,1075.0,69.1,23.8,5.0,Karachi
2025-11-11 00:00:00,50.5,60.8,958.0,65.6,22.7,5.0,Karachi
2025-11-11 01:00:00,56.3,64.5,1394.0,62.2,21.5,2.0,Karachi
2025-11-11 02:00:00,68.0,74.5,2085.0,57.0,20.3,0.0,Karachi
2025-11-11 03:00:00,82.7,86.6,2434.0,49.9,22.7,7.0,Karachi
2025-11-11 04:00:00,48.9,57.9,2077.0,39.5,32.9,37.0,Karachi
2025-11-11 05:00:00,29.3,41.8,1378.0,27.1,46.8,78.0,Karachi
2025-11-11 06:00:00,25.6,34.0,829.0,17.4,55.2,112.0,Karachi
2025-11-11 07:00:00,26.4,33.4,638.0,12.0,53.1,134.0,Karachi
2025-11-11 08:00:00,27.1,33.4,596.0,9.1,45.6,150.0,Karachi
2025-11-11 09:00:00,27.5,33.4,571.0,8.0,38.9,157.0,Karachi
2025-11-11 10:00:00,27.3,33.1,496.0,7.4,35.5,156.0,Karachi
2025-11-11 11:00:00,26.5,32.0,438.0,8.6,33.0,146.0,Karachi
2025-11-11 12:00:00,22.8,27.8,458.0,13.5,28.9,128.0,Karachi
2025-11-11 13:00:00,26.8,31.0,609.0,30.6,26.5,97.0,Karachi
2025-11-11 14:00:00,31.1,34.8,839.0,54.2,23.2,54.0,Karachi
2025-11-11 15:00:00,32.8,36.6,1054.0,72.0,21.3,21.0,Karachi
2025-11-11 16:00:00,36.1,40.7,1269.0,78.2,22.2,10.0,Karachi
2025-11-11 17:00:00,40.9,46.4,1469.0,78.6,24.5,10.0,Karachi
2025-11-11 18:00:00,46.1,52.3,1520.0,77.7,26.0,10.0,Karachi
2025-11-11 19:00:00,48.7,55.4,1303.0,77.5,25.7,8.0,Karachi
2025-11-11 20:00:00,46.6,53.6,937.0,76.0,24.6,6.0,Karachi
2025-11-11 21:00:00,42.0,48.8,645.0,71.7,23.1,7.0,Karachi
2025-11-11 22:00:00,35.4,41.1,476.0,61.5,20.7,13.0,Karachi
2025-11-11 23:00:00,29.6,35.0,381.0,48.5,17.8,21.0,Karachi
2025-11-12 00:00:00,31.8,39.0,437.0,43.3,15.8,22.0,Karachi
2025-11-12 01:00:00,33.5,39.8,796.0,46.4,16.6,16.0,Karachi
2025-11-12 02:00:00,42.5,49.1,1305.0,50.3,17.8,10.0,Karachi
2025-11-12 03:00:00,49.2,55.1,1582.0,49.5,20.4,16.0,Karachi
2025-11-12 04:00:00,33.1,42.0,1394.0,39.7,25.8,45.0,Karachi
2025-11-12 05:00:00,22.7,32.9,973.0,25.4,32.4,87.0,Karachi
2025-11-12 06:00:00,21.9,29.3,631.0,14.1,36.8,122.0,Karachi
2025-11-12 07:00:00,23.3,29.5,490.0,9.0,36.9,143.0,Karachi
2025-11-12 08:00:00,24.2,30.4,428.0,7.0,34.7,157.0,Karachi
2025-11-12 09:00:00,25.1,31.9,397.0,6.7,32.6,163.0,Karachi
2025-11-12 10:00:00,25.5,32.6,369.0,7.4,31.7,160.0,Karachi
2025-11-12 11:00:00,25.0,32.2,373.0,9.9,30.8,148.0,Karachi
2025-11-12 12:00:00,24.2,30.2,441.0,15.0,32.7,137.0,Karachi
2025-11-12 13:00:00,26.7,32.1,624.0,25.2,29.1,109.0,Karachi
2025-11-12 14:00:00,26.5,32.2,871.0,39.3,24.1,69.0,Karachi
2025-11-12 15:00:00,26.3,32.1,1070.0,50.4,20.3,39.0,Karachi
2025-11-12 16:00:00,26.8,32.9,1200.0,56.0,18.8,27.0,Karachi
2025-11-12 17:00:00,28.0,34.5,1281.0,58.5,18.5,23.0,Karachi
2025-11-12 18:00:00,30.7,37.8,1258.0,58.1,18.0,23.0,Karachi
2025-11-12 19:00:00,33.2,41.3,1056.0,54.1,16.7,24.0,Karachi
2025-11-12 20:00:00,31.8,40.0,751.0,47.2,15.1,28.0,Karachi
2025-11-12 21:00:00,27.6,36.0,509.0,40.0,14.0,33.0,Karachi
2025-11-12 22:00:00,24.0,33.4,358.0,31.8,13.3,39.0,Karachi
2025-11-12 23:00:00,21.7,32.2,272.0,23.3,13.1,45.0,Karachi
2025-11-13 00:00:00,23.9,35.9,336.0,24.3,13.5,39.0,Karachi
2025-11-13 01:00:00,26.1,39.1,707.0,31.9,14.7,30.0,Karachi
2025-11-13 02:00:00,33.9,46.7,1230.0,41.9,16.6,18.0,Karachi
2025-11-13 03:00:00,38.4,50.2,1524.0,46.1,20.5,21.0,Karachi
2025-11-13 04:00:00,32.4,46.3,1356.0,38.8,28.5,49.0,Karachi
2025-11-13 05:00:00,22.9,42.7,960.0,25.6,38.4,92.0,Karachi
2025-11-13 06:00:00,22.2,37.4,656.0,15.0,44.7,127.0,Karachi
2025-11-13 07:00:00,24.0,36.4,586.0,10.1,44.3,148.0,Karachi
2025-11-13 08:00:00,24.3,37.1,609.0,7.7,40.3,163.0,Karachi
2025-11-13 09:00:00,24.8,37.8,620.0,7.1,36.7,170.0,Karachi
2025-11-13 10:00:00,25.1,38.1,557.0,7.8,35.3,170.0,Karachi
2025-11-13 11:00:00,25.6,38.0,483.0,10.3,34.4,163.0,Karachi
2025-11-13 12:00:00,24.2,32.6,483.0,14.8,35.0,152.0,Karachi
2025-11-13 13:00:00,30.9,37.6,629.0,23.4,31.1,124.0,Karachi
2025-11-13 14:00:00,30.3,37.0,849.0,35.2,25.6,85.0,Karachi
2025-11-13 15:00:00,27.9,34.8,1011.0,43.8,21.3,55.0,Karachi
2025-11-13 16:00:00,26.7,33.8,1070.0,45.9,19.5,44.0,Karachi
2025-11-13 17:00:00,27.6,34.8,1071.0,44.8,18.8,41.0,Karachi
2025-11-13 18:00:00,29.8,37.0,1011.0,43.8,18.2,39.0,Karachi
2025-11-13 19:00:00,31.7,38.4,856.0,44.2,17.3,33.0,Karachi
2025-11-13 20:00:00,32.1,38.5,641.0,44.7,16.5,27.0,Karachi
2025-11-13 21:00:00,31.8,38.1,471.0,44.3,15.8,23.0,Karachi
2025-11-13 22:00:00,30.7,37.1,334.0,41.8,14.9,21.0,Karachi
2025-11-13 23:00:00,29.3,35.6,241.0,38.3,14.0,20.0,Karachi
2025-11-14 00:00:00,30.6,37.4,332.0,41.6,14.3,15.0,Karachi
2025-11-14 01:00:00,31.4,37.4,808.0,44.4,15.6,10.0,Karachi
2025-11-14 02:00:00,39.2,44.7,1468.0,47.8,17.9,4.0,Karachi
2025-11-14 03:00:00,50.5,55.3,1841.0,47.2,22.0,11.0,Karachi
2025-11-14 04:00:00,39.2,47.0,1652.0,39.0,30.8,42.0,Karachi
2025-11-14 05:00:00,25.3,37.4,1178.0,26.7,41.5,86.0,Karachi
2025-11-14 06:00:00,20.8,31.9,775.0,16.7,47.2,122.0,Karachi
2025-11-14 07:00:00,18.3,27.5,569.0,11.1,43.3,141.0,Karachi
2025-11-14 08:00:00,17.7,25.6,434.0,7.7,34.5,151.0,Karachi
2025-11-14 09:00:00,18.1,25.6,357.0,6.5,27.6,156.0,Karachi
2025-11-14 10:00:00,18.5,26.0,341.0,7.0,25.9,157.0,Karachi
2025-11-14 11:00:00,18.7,26.4,382.0,9.6,26.3,151.0,Karachi
2025-11-14 12:00:00,17.0,22.6,455.0,14.5,26.7,140.0,Karachi
2025-11-14 13:00:00,27.0,31.9,549.0,24.6,24.6,114.0,Karachi
2025-11-14 14:00:00,27.0,32.6,676.0,38.7,21.7,78.0,Karachi
2025-11-14 15:00:00,25.1,31.7,844.0,49.3,19.5,50.0,Karachi
2025-11-14 16:00:00,25.0,32.2,1131.0,53.2,19.0,38.0,Karachi
2025-11-14 17:00:00,27.1,34.6,1459.0,53.7,19.2,34.0,Karachi
2025-11-14 18:00:00,31.4,38.8,1601.0,53.8,19.0,30.0,Karachi
2025-11-14 19:00:00,34.9,40.7,1401.0,54.8,17.8,24.0,Karachi
2025-11-14 20:00:00,34.1,38.6,1016.0,55.4,16.3,18.0,Karachi
2025-11-14 21:00:00,31.5,35.4,691.0,54.1,15.0,15.0,Karachi
2025-11-14 22:00:00,28.9,32.2,467.0,48.9,14.0,16.0,Karachi
2025-11-14 23:00:00,26.4,29.3,303.0,41.9,13.3,19.0,Karachi
2025-11-15 00:00:00,29.7,34.0,326.0,48.7,13.2,9.0,Karachi
2025-11-15 01:00:00,30.0,34.0,723.0,49.7,14.8,6.0,Karachi
2025-11-15 02:00:00,38.3,42.3,1307.0,50.7,17.2,3.0,Karachi
2025-11-15 03:00:00,51.1,54.5,1641.0,48.1,21.1,11.0,Karachi
2025-11-15 04:00:00,42.0,48.1,1467.0,38.8,28.2,41.0,Karachi
2025-11-15 05:00:00,25.0,37.5,1044.0,25.9,36.7,82.0,Karachi
2025-11-15 06:00:00,19.4,29.3,705.0,15.7,41.9,116.0,Karachi
2025-11-15 07:00:00,18.1,25.3,577.0,10.3,41.1,137.0,Karachi
2025-11-15 08:00:00,18.9,25.1,533.0,7.6,37.1,151.0,Karachi
2025-11-15 09:00:00,20.4,26.4,532.0,6.8,33.5,158.0,Karachi
2025-11-15 10:00:00,21.3,27.2,567.0,6.5,31.6,161.0,Karachi
2025-11-15 11:00:00,21.4,27.2,643.0,8.2,30.1,157.0,Karachi
2025-11-15 12:00:00,19.1,22.3,737.0,15.8,31.8,145.0,Karachi
2025-11-15 13:00:00,31.1,33.3,860.0,30.3,29.2,115.0,Karachi
2025-11-15 14:00:00,30.4,32.4,999.0,50.4,25.7,74.0,Karachi
2025-11-15 15:00:00,29.9,31.8,1097.0,66.0,23.3,41.0,Karachi
2025-11-15 16:00:00,31.1,32.8,1142.0,73.6,23.4,25.0,Karachi
2025-11-15 17:00:00,34.9,36.7,1145.0,76.7,24.5,18.0,Karachi
2025-11-15 18:00:00,41.9,43.4,1079.0,76.4,24.6,14.0,Karachi
2025-11-15 19:00:00,42.8,44.0,890.0,72.0,22.3,13.0,Karachi
2025-11-15 20:00:00,36.7,37.6,633.0,64.1,18.9,17.0,Karachi
2025-11-15 21:00:00,31.5,32.4,436.0,55.6,16.1,21.0,Karachi
2025-11-15 22:00:00,27.8,28.6,325.0,45.5,14.5,27.0,Karachi
2025-11-15 23:00:00,24.7,25.5,276.0,34.9,13.5,35.0,Karachi
2025-11-16 00:00:00,24.9,25.5,346.0,36.9,13.6,30.0,Karachi
2025-11-16 01:00:00,23.9,24.4,647.0,42.1,14.6,25.0,Karachi
2025-11-16 02:00:00,28.9,29.5,1068.0,48.7,16.2,19.0,Karachi
2025-11-16 03:00:00,34.3,34.8,1332.0,50.0,19.1,26.0,Karachi
2025-11-16 04:00:00,35.9,36.3,1297.0,40.8,24.9,58.0,Karachi
2025-11-16 05:00:00,25.2,26.1,1105.0,26.2,31.8,102.0,Karachi
2025-11-16 06:00:00,18.1,18.9,907.0,14.6,35.6,137.0,Karachi
2025-11-16 07:00:00,15.8,16.5,716.0,9.3,33.2,154.0,Karachi
2025-11-16 08:00:00,16.8,17.4,518.0,7.0,27.6,161.0,Karachi
2025-11-16 09:00:00,17.7,18.3,423.0,6.7,23.3,164.0,Karachi
2025-11-16 10:00:00,18.2,18.9,412.0,4.9,21.4,166.0,Karachi
2025-11-16 11:00:00,18.4,19.0,502.0,5.1,20.8,164.0,Karachi
2025-11-16 12:00:00,15.5,15.8,859.0,16.4,22.5,147.0,Karachi
2025-11-16 13:00:00,32.9,33.2,1789.0,43.9,25.2,110.0,Karachi
2025-11-16 14:00:00,44.4,44.6,2984.0,81.5,29.1,60.0,Karachi
2025-11-16 15:00:00,48.3,48.4,3687.0,107.2,32.3,23.0,Karachi
2025-11-16 16:00:00,51.6,51.7,3479.0,109.9,34.9,13.0,Karachi
2025-11-16 17:00:00,53.9,54.1,2778.0,100.6,37.0,16.0,Karachi
2025-11-16 18:00:00,54.1,54.4,2077.0,91.0,36.6,19.0,Karachi
2025-11-16 19:00:00,50.8,51.1,1483.0,84.4,32.0,18.0,Karachi
2025-11-16 20:00:00,45.2,45.4,888.0,77.4,25.1,18.0,Karachi
2025-11-16 21:00:00,40.2,40.5,464.0,71.0,19.5,17.0,Karachi
2025-11-16 22:00:00,35.5,35.9,270.0,65.3,16.4,16.0,Karachi
2025-11-16 23:00:00,30.3,30.5,245.0,60.3,14.7,16.0,Karachi
2025-11-17 00:00:00,29.7,30.0,382.0,58.6,14.1,12.0,Karachi
2025-11-17 01:00:00,27.4,27.6,795.0,59.7,15.6,9.0,Karachi
2025-11-17 02:00:00,32.9,33.3,1370.0,60.7,18.0,7.0,Karachi
2025-11-17 03:00:00,42.4,42.6,1748.0,57.4,22.7,17.0,Karachi
2025-11-17 04:00:00,40.0,40.4,1756.0,46.0,32.1,52.0,Karachi
2025-11-17 05:00:00,28.8,29.4,1568.0,30.3,43.7,99.0,Karachi
2025-11-17 06:00:00,19.0,19.5,1348.0,18.2,51.5,138.0,Karachi
2025-11-17 07:00:00,18.6,19.0,1120.0,12.7,51.9,161.0,Karachi
2025-11-17 08:00:00,20.5,20.8,860.0,10.7,48.5,175.0,Karachi
2025-11-17 09:00:00,22.5,22.9,659.0,10.6,45.7,183.0,Karachi
2025-11-17 10:00:00,24.6,25.1,521.0,11.0,45.9,189.0,Karachi
2025-11-17 11:00:00,26.3,26.7,441.0,13.2,46.8,190.0,Karachi
2025-11-17 12:00:00,27.0,27.4,501.0,19.1,49.2,185.0,Karachi
2025-11-17 13:00:00,44.9,45.4,829.0,36.8,44.6,147.0,Karachi
2025-11-17 14:00:00,44.9,45.5,1297.0,60.9,38.2,94.0,Karachi
2025-11-17 15:00:00,42.6,43.4,1593.0,77.1,32.8,54.0,Karachi
2025-11-17 16:00:00,41.1,42.3,1563.0,77.5,29.6,40.0,Karachi
2025-11-17 17:00:00,41.3,42.7,1362.0,70.0,27.6,39.0,Karachi
2025-11-17 18:00:00,43.5,45.3,1146.0,63.6,26.0,38.0,Karachi
2025-11-17 19:00:00,45.5,47.6,945.0,62.4,25.1,33.0,Karachi
2025-11-17 20:00:00,46.3,48.7,728.0,62.4,24.7,28.0,Karachi
2025-11-17 21:00:00,47.3,49.7,561.0,60.6,23.9,25.0,Karachi
2025-11-17 22:00:00,47.5,49.7,431.0,54.3,21.8,24.0,Karachi
2025-11-17 23:00:00,44.5,46.4,350.0,46.3,19.3,24.0,Karachi
2025-11-18 00:00:00,48.1,50.3,420.0,47.3,21.3,22.0,Karachi
2025-11-18 01:00:00,47.3,49.2,811.0,50.6,21.3,15.0,Karachi
2025-11-18 02:00:00,52.7,54.5,1353.0,54.6,21.5,7.0,Karachi
2025-11-18 03:00:00,59.3,60.8,1642.0,53.5,24.1,13.0,Karachi
2025-11-18 04:00:00,46.1,48.4,1425.0,42.5,31.4,47.0,Karachi
2025-11-18 05:00:00,32.0,36.1,956.0,26.5,41.1,95.0,Karachi
2025-11-18 06:00:00,29.5,32.4,589.0,14.2,47.6,136.0,Karachi
2025-11-18 07:00:00,28.9,31.0,470.0,9.1,48.1,161.0,Karachi
2025-11-18 08:00:00,29.4,31.2,453.0,7.7,45.5,178.0,Karachi
2025-11-18 09:00:00,30.4,32.2,463.0,8.0,43.2,188.0,Karachi
2025-11-18 10:00:00,31.3,33.2,470.0,8.3,42.8,192.0,Karachi
2025-11-18 11:00:00,31.9,33.9,504.0,10.2,42.7,187.0,Karachi
2025-11-18 12:00:00,31.7,33.4,569.0,16.2,44.6,177.0,Karachi
2025-11-18 13:00:00,45.5,47.3,692.0,32.8,40.4,139.0,Karachi
2025-11-18 14:00:00,45.4,47.4,847.0,55.6,34.6,85.0,Karachi
2025-11-18 15:00:00,44.6,46.9,964.0,72.3,30.0,44.0,Karachi
2025-11-18 16:00:00,45.5,48.1,1027.0,77.3,28.0,27.0,Karachi
2025-11-18 17:00:00,46.9,49.5,1052.0,76.3,27.2,21.0,Karachi
2025-11-18 18:00:00,48.3,51.0,1022.0,73.5,26.1,18.0,Karachi
2025-11-18 19:00:00,48.3,51.0,905.0,70.3,24.0,15.0,Karachi
2025-11-18 20:00:00,47.3,50.1,733.0,65.4,21.5,15.0,Karachi
2025-11-18 21:00:00,46.1,49.1,585.0,59.4,19.4,16.0,Karachi
2025-11-18 22:00:00,44.2,47.4,431.0,50.5,17.5,20.0,Karachi
2025-11-18 23:00:00,41.4,44.7,302.0,40.4,16.0,26.0,Karachi
2025-11-19 00:00:00,44.4,48.1,365.0,43.4,18.3,23.0,Karachi
2025-11-19 01:00:00,44.1,47.7,842.0,48.2,19.5,16.0,Karachi
2025-11-19 02:00:00,50.9,54.7,1512.0,54.4,21.3,9.0,Karachi
2025-11-19 03:00:00,59.6,62.9,1882.0,54.8,24.1,14.0,Karachi
2025-11-19 04:00:00,45.5,49.0,1651.0,44.2,28.6,44.0,Karachi
2025-11-19 05:00:00,35.0,39.5,1120.0,27.8,34.0,87.0,Karachi
2025-11-19 06:00:00,32.1,35.9,696.0,15.1,38.8,124.0,Karachi
2025-11-19 07:00:00,33.2,36.1,541.0,9.7,42.6,150.0,Karachi
2025-11-19 08:00:00,35.0,37.6,492.0,7.9,45.7,171.0,Karachi
2025-11-19 09:00:00,36.7,39.0,468.0,7.8,47.4,183.0,Karachi
2025-11-19 10:00:00,37.6,39.9,425.0,8.4,47.3,184.0,Karachi
2025-11-19 11:00:00,37.5,39.7,407.0,10.8,45.7,177.0,Karachi
2025-11-19 12:00:00,34.1,35.9,462.0,14.8,43.0,158.0,Karachi
2025-11-19 13:00:00,41.7,43.0,667.0,29.7,39.3,125.0,Karachi
2025-11-19 14:00:00,42.8,44.1,945.0,50.2,34.2,80.0,Karachi
2025-11-19 15:00:00,41.2,42.5,1119.0,64.9,29.9,45.0,Karachi
2025-11-19 16:00:00,39.7,41.0,1100.0,69.2,27.4,31.0,Karachi
2025-11-19 17:00:00,38.8,40.0,976.0,67.6,25.7,28.0,Karachi
2025-11-19 18:00:00,38.1,39.2,837.0,62.5,23.7,29.0,Karachi
2025-11-19 19:00:00,35.6,36.8,694.0,52.6,20.9,36.0,Karachi
2025-11-19 20:00:00,32.1,33.4,536.0,39.1,17.8,47.0,Karachi
2025-11-19 21:00:00,29.5,30.9,417.0,28.3,15.5,55.0,Karachi
2025-11-19 22:00:00,27.9,29.3,321.0,21.7,14.1,57.0,Karachi
2025-11-19 23:00:00,27.2,28.6,265.0,17.8,13.5,55.0,Karachi
2025-11-20 00:00:00,33.5,35.0,353.0,24.1,14.2,40.0,Karachi
2025-11-20 01:00:00,38.8,40.0,748.0,31.9,15.3,27.0,Karachi
2025-11-20 02:00:00,50.3,51.6,1287.0,42.1,17.2,11.0,Karachi
2025-11-20 03:00:00,60.3,61.2,1583.0,46.8,20.5,11.0,Karachi
2025-11-20 04:00:00,46.4,47.7,1389.0,40.6,26.5,39.0,Karachi
2025-11-20 05:00:00,32.4,34.2,952.0,28.8,34.0,83.0,Karachi
2025-11-20 06:00:00,29.0,30.6,631.0,19.0,40.3,122.0,Karachi
2025-11-20 07:00:00,30.2,31.7,587.0,13.6,44.5,150.0,Karachi
2025-11-20 08:00:00,33.1,34.6,658.0,10.1,47.4,173.0,Karachi
2025-11-20 09:00:00,35.0,36.4,716.0,8.8,48.8,186.0,Karachi
2025-11-20 10:00:00,36.3,37.7,694.0,9.2,48.5,189.0,Karachi
2025-11-20 11:00:00,36.7,38.1,658.0,11.7,46.7,182.0,Karachi
2025-11-20 12:00:00,31.7,32.2,677.0,16.4,48.8,173.0,Karachi
2025-11-20 13:00:00,36.1,36.7,814.0,27.7,43.7,139.0,Karachi
2025-11-20 14:00:00,36.8,37.5,1005.0,43.3,36.6,92.0,Karachi
2025-11-20 15:00:00,34.2,34.8,1126.0,54.8,30.8,55.0,Karachi
2025-11-20 16:00:00,33.1,33.6,1125.0,58.7,27.7,38.0,Karachi
2025-11-20 17:00:00,33.3,34.0,1054.0,58.6,25.8,32.0,Karachi
2025-11-20 18:00:00,34.1,34.8,944.0,56.6,24.0,28.0,Karachi
2025-11-20 19:00:00,33.4,34.0,773.0,52.6,21.8,26.0,Karachi
2025-11-20 20:00:00,31.1,31.8,561.0,46.8,19.6,26.0,Karachi
2025-11-20 21:00:00,29.7,30.5,406.0,42.1,17.8,25.0,Karachi
2025-11-20 22:00:00,30.4,31.1,306.0,39.6,16.4,21.0,Karachi
2025-11-20 23:00:00,33.1,33.6,262.0,38.2,15.3,17.0,Karachi
2025-11-21 00:00:00,38.0,38.4,368.0,46.0,16.7,9.0,Karachi
2025-11-21 01:00:00,38.5,38.9,772.0,46.1,17.5,5.0,Karachi
2025-11-21 02:00:00,46.8,47.1,1327.0,46.0,18.9,2.0,Karachi
2025-11-21 03:00:00,58.6,58.8,1687.0,44.1,22.8,10.0,Karachi
2025-11-21 04:00:00,40.3,40.6,1674.0,39.4,31.5,38.0,Karachi
2025-11-21 05:00:00,24.2,24.7,1466.0,33.0,42.6,77.0,Karachi
2025-11-21 06:00:00,24.4,24.8,1255.0,26.7,50.5,113.0,Karachi
2025-11-21 07:00:00,26.1,26.7,1081.0,20.4,52.4,144.0,Karachi
2025-11-21 08:00:00,27.9,28.6,903.0,14.2,51.0,171.0,Karachi
2025-11-21 09:00:00,29.5,30.5,792.0,10.9,49.3,188.0,Karachi
2025-11-21 10:00:00,31.1,32.1,795.0,10.5,48.4,192.0,Karachi
2025-11-21 11:00:00,32.1,33.2,865.0,12.9,47.1,186.0,Karachi
2025-11-21 12:00:00,48.9,50.9,934.0,19.5,49.9,174.0,Karachi
2025-11-21 13:00:00,56.9,58.4,979.0,36.2,45.2,135.0,Karachi
2025-11-21 14:00:00,56.8,58.2,1023.0,59.1,38.6,82.0,Karachi
2025-11-21 15:00:00,54.1,55.6,1071.0,76.1,33.5,40.0,Karachi
2025-11-21 16:00:00,53.8,55.4,1161.0,81.7,31.6,22.0,Karachi
2025-11-21 17:00:00,56.7,58.3,1256.0,81.3,31.1,15.0,Karachi
2025-11-21 18:00:00,59.8,61.5,1240.0,79.0,30.0,12.0,Karachi
2025-11-21 19:00:00,59.3,60.8,1011.0,76.2,27.4,9.0,Karachi
2025-11-21 20:00:00,56.1,58.0,672.0,71.5,24.2,10.0,Karachi
2025-11-21 21:00:00,50.9,52.7,423.0,64.9,21.4,13.0,Karachi
2025-11-21 22:00:00,46.3,48.2,311.0,54.1,19.2,20.0,Karachi
2025-11-21 23:00:00,42.6,44.6,290.0,41.4,17.5,29.0,Karachi
2025-11-22 00:00:00,41.2,43.0,420.0,38.7,17.4,32.0,Karachi
2025-11-22 01:00:00,40.5,42.1,847.0,44.1,17.9,26.0,Karachi
2025-11-22 02:00:00,45.3,46.8,1425.0,51.1,18.8,20.0,Karachi
2025-11-22 03:00:00,51.3,52.6,1783.0,52.9,20.5,27.0,Karachi
2025-11-22 04:00:00,52.9,54.1,1715.0,44.7,23.7,59.0,Karachi
2025-11-22 05:00:00,50.8,52.6,1427.0,31.3,27.8,103.0,Karachi
2025-11-22 06:00:00,52.4,56.5,1158.0,20.3,31.3,140.0,Karachi
